timestamp,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z
0,-0.08590665459632874,-0.1039503663778305,0.09073735773563385,0,0,0
0.02,-0.2283993512392044,-0.16990354657173157,0.025225196033716202,0.0827178955078125,-0.598297119140625,-0.74285888671875
0.04,-0.292894184589386,-0.10570325702428818,-0.08769310265779495,0.047882080078125,-0.605438232421875,-0.71337890625
0.06,-0.29060518741607666,0.11243999004364014,-0.03206206113100052,0.0410003662109375,-0.5894775390625,-0.7951507568359375
0.08,-0.17224952578544617,0.19598469138145447,0.07032955437898636,0.082305908203125,-0.5537261962890625,-0.8303985595703125
0.1,-0.08485417068004608,0.0846610888838768,0.16117744147777557,0.1232452392578125,-0.54254150390625,-0.832916259765625
0.12,-0.10024191439151764,-0.027884095907211304,0.22666244208812714,0.1538238525390625,-0.5527191162109375,-0.7790985107421875
0.14,-0.19030123949050903,-0.1230873093008995,0.2211851179599762,0.1248779296875,-0.5807342529296875,-0.7532958984375
0.16,-0.22979538142681122,-0.05915599688887596,0.2424326092004776,0.0858154296875,-0.5899505615234375,-0.766326904296875
0.18,-0.24759674072265625,-0.09928690642118454,0.34879153966903687,0.094146728515625,-0.5785980224609375,-0.7872772216796875
0.2,-0.2977304756641388,-0.1469321846961975,0.448003888130188,0.120147705078125,-0.597564697265625,-0.7925872802734375
0.22,-0.28592416644096375,-0.07631953805685043,0.4115787744522095,0.0774078369140625,-0.63031005859375,-0.7939910888671875
0.24,-0.18597786128520966,0.011244132183492184,0.2768036425113678,-0.0105133056640625,-0.666229248046875,-0.8701629638671875
0.26,-0.05059553310275078,0.07231894135475159,0.21909746527671814,-0.0401153564453125,-0.676116943359375,-0.9156646728515625
0.28,0.08768777549266815,0.02828143909573555,0.2424195557832718,0.0044097900390625,-0.6380615234375,-0.9057464599609375
0.3,0.1841096580028534,-0.0517398938536644,0.3050379455089569,0.069000244140625,-0.6098785400390625,-0.8680419921875
0.32,0.22421924769878387,-0.04899230971932411,0.35959386825561523,0.079681396484375,-0.579132080078125,-0.8474884033203125
0.34,0.21551550924777985,0.04186782240867615,0.382255494594574,0.06219482421875,-0.5789794921875,-0.8431243896484375
0.36,0.17586104571819305,0.07343479990959167,0.34035438299179077,0.040924072265625,-0.586395263671875,-0.8397369384765625
0.38,0.140581876039505,0.013406086713075638,0.2633597254753113,0.018402099609375,-0.5965118408203125,-0.80657958984375
0.4,0.22656390070915222,-0.02839648723602295,0.207863450050354,0.0098114013671875,-0.60955810546875,-0.7954864501953125
0.42,0.3089767396450043,0.007924501784145832,0.173776313662529,0.00341796875,-0.6092681884765625,-0.849212646484375
