timestamp,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z
0,0.17318643629550934,0.1817503571510315,-0.04270511865615845,-0.0279998779296875,-0.428802490234375,-0.878692626953125
0.02,0.20092378556728363,0.07864980399608612,-0.03298218548297882,-0.0279998779296875,-0.428802490234375,-0.878692626953125
0.04,0.19574473798274994,-0.14295928180217743,-0.024502946063876152,0.0290069580078125,-0.4463348388671875,-0.87005615234375
0.06,0.14178642630577087,-0.26586416363716125,-0.04164890944957733,0.02459716796875,-0.4441986083984375,-0.870269775390625
0.08,0.12777847051620483,-0.22972826659679413,-0.07482364028692245,-0.0115509033203125,-0.48822021484375,-0.8516693115234375
0.1,0.2688213288784027,-0.13682283461093903,-0.16019393503665924,-0.0126190185546875,-0.4910888671875,-0.8653106689453125
0.12,0.461450457572937,-0.10158415138721466,-0.2039712369441986,-0.0136566162109375,-0.4698944091796875,-0.8877410888671875
0.14,0.39611324667930603,-0.14738279581069946,-0.10561404377222061,0.004425048828125,-0.471405029296875,-0.904083251953125
0.16,0.23772786557674408,-0.09764080494642258,-0.04616430029273033,0.0166168212890625,-0.494903564453125,-0.8938751220703125
0.18,0.2045976221561432,-0.034692466259002686,-0.044311538338661194,-0.0151214599609375,-0.50384521484375,-0.8917388916015625
0.2,0.2810620367527008,-0.03441496565937996,-0.048885516822338104,-0.0182952880859375,-0.497711181640625,-0.8833770751953125
0.22,0.29072850942611694,-0.08542408794164658,-0.022790798917412758,-0.00537109375,-0.4857635498046875,-0.8842620849609375
0.24,0.365369975566864,-0.39578408002853394,0.09651029109954834,0.0086822509765625,-0.4871368408203125,-0.873626708984375
0.26,0.3691657781600952,-0.37930604815483093,0.0865844264626503,0.040802001953125,-0.5366363525390625,-0.928314208984375
0.28,0.2125045359134674,-0.10627477616071701,0.01600666344165802,-0.0429840087890625,-0.5610809326171875,-0.8861236572265625
0.3,0.023813987150788307,0.1560436636209488,0.0008860336965881288,-0.0393218994140625,-0.5172271728515625,-0.7898406982421875
0.32,0.06408311426639557,-0.07312081754207611,0.08964386582374573,-0.0393218994140625,-0.5172271728515625,-0.7898406982421875
0.34,0.3327116370201111,-0.468178391456604,0.11264878511428833,0.0076141357421875,-0.5190277099609375,-0.8873138427734375
0.36,0.6196664571762085,-0.67500239610672,0.08341925591230392,-0.003936767578125,-0.5499114990234375,-0.9705963134765625
0.38,0.6889927983283997,-0.3071785867214203,-0.05955493822693825,-0.044097900390625,-0.5636138916015625,-0.956878662109375
0.4,0.5235779881477356,-0.06735214591026306,-0.16083203256130219,-0.1063385009765625,-0.5469818115234375,-0.85015869140625
0.42,0.32591286301612854,-0.057565558701753616,-0.11072757840156555,-0.0922698974609375,-0.5598602294921875,-0.799713134765625
0.44,0.09665703773498535,0.1090812161564827,-0.08613035827875137,-0.055633544921875,-0.577484130859375,-0.8324432373046875
0.46,-0.1912487894296646,0.1381179243326187,0.09347136318683624,-0.0654449462890625,-0.579376220703125,-0.8225250244140625
0.48,0.06245352327823639,-0.07333999127149582,0.14525918662548065,-0.0278167724609375,-0.5815277099609375,-0.7925872802734375
0.5,0.18149176239967346,0.1928115338087082,0.5943850874900818,-0.0562744140625,-0.57623291015625,-0.9067840576171875
0.52,-0.010446515865623951,0.6437401175498962,1.0979970693588257,-0.0825958251953125,-0.5043487548828125,-0.85552978515625
0.54,-0.16003839671611786,0.6580218076705933,1.0316641330718994,-0.0587615966796875,-0.577789306640625,-0.80133056640625
0.56,0.0193108469247818,0.34276455640792847,0.5622848868370056,-0.0281829833984375,-0.5392303466796875,-0.861480712890625
0.58,0.7411600947380066,-0.19393059611320496,0.2280462086200714,-0.0626983642578125,-0.5572509765625,-0.8898162841796875
0.6,1.5070348978042603,-0.5364149808883667,0.03568582609295845,-0.0515289306640625,-0.58837890625,-1.0245361328125
0.62,1.8854477405548096,-0.7501283288002014,-0.11452364921569824,-0.04742431640625,-0.5745391845703125,-1.015655517578125
0.64,1.8118594884872437,-0.738802433013916,-0.18597306311130524,-0.0306396484375,-0.563812255859375,-0.9182586669921875
0.66,1.032381534576416,-0.7773247957229614,-0.3758529722690582,-0.0605010986328125,-0.6090240478515625,-0.8606109619140625
0.68,0.7069379687309265,-0.69748455286026,-0.48236799240112305,-0.127410888671875,-0.6265411376953125,-0.6637115478515625
0.7,0.8079735040664673,-0.866955578327179,-0.5265913605690002,-0.1502532958984375,-0.6334228515625,-0.678070068359375
0.72,1.0021616220474243,-0.5881412625312805,-0.6685498356819153,-0.125152587890625,-0.6767425537109375,-0.7925567626953125
0.74,1.3629677295684814,-0.4945221245288849,-0.6700630187988281,-0.1450958251953125,-0.6619873046875,-0.859649658203125
