timestamp,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z
0,-0.034078340977430344,-0.15859337151050568,0.09013389050960541,0,0,0
0.02,0.02636502869427204,0.022335398942232132,0.06144951283931732,0.143310546875,-0.41278076171875,-0.8702545166015625
0.04,0.13459163904190063,0.0931328758597374,0.05096624419093132,0.098419189453125,-0.40093994140625,-0.9857177734375
0.06,0.11639399081468582,0.1213996633887291,0.0746566578745842,0.102020263671875,-0.3918609619140625,-0.991180419921875
0.08,0.1252567172050476,0.03687332943081856,0.06455902010202408,0.1262664794921875,-0.3943634033203125,-0.9434051513671875
0.1,0.06013044714927673,-0.06290040165185928,0.09098583459854126,0.1373138427734375,-0.3866424560546875,-0.9233856201171875
0.12,0.14267326891422272,0.05612824857234955,0.1650824248790741,0.1448822021484375,-0.3978729248046875,-0.919769287109375
0.14,0.2515970766544342,0.1808270364999771,0.157338485121727,0.14215087890625,-0.372161865234375,-1.023651123046875
0.16,0.3103006184101105,0.270774245262146,0.267785906791687,0.11676025390625,-0.36865234375,-1.0228424072265625
0.18,0.2343861311674118,0.21059772372245789,0.32139506936073303,0.1573028564453125,-0.35516357421875,-0.998199462890625
0.2,0.2598166763782501,-0.006050968077033758,0.2938776910305023,0.14691162109375,-0.393218994140625,-0.9175872802734375
0.22,0.44675111770629883,-0.05445125699043274,0.17831142246723175,0.118927001953125,-0.444244384765625,-0.9521331787109375
0.24,0.8070755004882812,0.0692986473441124,0.01768818311393261,0.0474395751953125,-0.4620208740234375,-1.0366363525390625
0.26,1.2424213886260986,0.4318121373653412,0.024140490218997,0.0266876220703125,-0.4364013671875,-1.105438232421875
0.28,1.2811356782913208,0.811123251914978,-0.007925833575427532,0.09136962890625,-0.3968963623046875,-1.2044525146484375
0.3,0.9904008507728577,0.3946290612220764,-0.22930695116519928,0.04296875,-0.4117431640625,-1.0965423583984375
0.32,0.6180693507194519,-0.9196861982345581,-0.4288847744464874,-0.0276031494140625,-0.528564453125,-0.8994293212890625
0.34,0.5244933366775513,-1.5163758993148804,-0.8586885929107666,-0.0557403564453125,-0.483642578125,-0.842315673828125
0.36,-0.06232729181647301,-2.1933698654174805,-1.1955143213272095,-0.109527587890625,-0.6129150390625,-0.789306640625
0.38,-1.1037969589233398,-2.780611038208008,-1.2875949144363403,-0.0340576171875,-0.3630218505859375,-0.48370361328125
0.4,-2.099104881286621,-2.340578556060791,-1.4020328521728516,0.0668792724609375,-0.443756103515625,-0.154327392578125
0.42,-3.140692710876465,-0.436910480260849,-1.7887520790100098,0.1137542724609375,-0.587066650390625,-0.120269775390625
0.44,-2.5227713584899902,1.663741946220398,-1.9701719284057617,0.08917236328125,-0.420196533203125,-0.1340789794921875
0.46,-0.33550289273262024,3.2957375049591064,-1.1354504823684692,0.2169952392578125,-0.5280303955078125,-0.9727325439453125
0.48,-0.10382413119077682,0.4793791174888611,0.13651762902736664,0.453643798828125,-0.277099609375,-1.429229736328125
0.5,-0.3017500042915344,-1.1771979331970215,0.8975891470909119,0.6718597412109375,-0.0657196044921875,-1.1761932373046875
0.52,-0.6367127895355225,-2.446465253829956,0.9737544655799866,0.448974609375,-0.1714324951171875,-0.767791748046875
0.54,-0.6015231013298035,-1.9800043106079102,0.19711999595165253,0.1091461181640625,-0.295928955078125,-0.686553955078125
0.56,-0.4503466486930847,-1.363815426826477,-0.6346118450164795,-0.160980224609375,-0.34417724609375,-0.993316650390625
0.58,0.37164705991744995,-0.8480759263038635,-0.8199907541275024,-0.25140380859375,-0.2002410888671875,-1.3288421630859375
0.6,1.4025710821151733,-1.6095945835113525,-0.13575570285320282,-0.25140380859375,-0.2002410888671875,-1.3288421630859375
0.62,2.199979543685913,-2.2294020652770996,0.2867164611816406,0.0109100341796875,-0.1311492919921875,-1.2129058837890625
0.64,2.6018059253692627,-2.4419376850128174,0.24552586674690247,0.0475311279296875,-0.16259765625,-1.241302490234375
0.66,2.5202279090881348,-2.4178600311279297,-0.11193771660327911,-0.1376800537109375,-0.3033905029296875,-0.9764251708984375
0.68,1.3391468524932861,-1.0705734491348267,-0.625461995601654,-0.2258758544921875,-0.451629638671875,-0.8940277099609375
0.7,-0.11707096546888351,0.0686672106385231,-0.8542875051498413,-0.30322265625,-0.633056640625,-0.785064697265625
0.72,-1.012439250946045,0.294688880443573,-0.880912721157074,-0.287078857421875,-0.5489044189453125,-0.5369720458984375
0.74,-0.6368851065635681,-0.10671499371528625,-0.8527135252952576,-0.3127288818359375,-0.514312744140625,-0.5742645263671875
0.76,0.28509485721588135,-1.3238518238067627,-0.7338182926177979,-0.201751708984375,-0.482086181640625,-0.8877410888671875
0.78,0.8717905879020691,-2.2005555629730225,-0.6884319186210632,-0.1376190185546875,-0.248748779296875,-0.8888397216796875
0.8,0.4587249755859375,-2.0629637241363525,-0.7068149447441101,-0.173553466796875,-0.4437255859375,-0.932037353515625
0.82,-0.08768777549266815,-1.2048760652542114,-0.6048502326011658,-0.220001220703125,-0.6430511474609375,-0.88189697265625
0.84,-0.70279461145401,-0.47711730003356934,-0.40254291892051697,-0.37188720703125,-0.4389190673828125,-0.7536163330078125
0.86,-1.1537806987762451,-0.47081226110458374,-0.15838457643985748,-0.33050537109375,-0.3945770263671875,-0.6631622314453125
0.88,-0.9872316718101501,-0.3215884268283844,-0.13349734246730804,-0.2071075439453125,-0.5119476318359375,-0.6955108642578125
0.9,-0.8578763604164124,-0.5688192248344421,-0.1177162453532219,-0.36456298828125,-0.5062103271484375,-0.912445068359375
0.92,-1.2061771154403687,-0.4520617425441742,-0.04772411286830902,-0.4618072509765625,-0.4250640869140625,-0.843414306640625
0.94,-1.8315850496292114,-0.4643881916999817,0.025647839531302452,-0.4090118408203125,-0.4460296630859375,-0.7379608154296875
0.96,-2.0781514644622803,-0.8166442513465881,0.03215048089623451,-0.3846435546875,-0.4503326416015625,-0.6378326416015625
0.98,-2.179933786392212,-0.8321619629859924,-0.015187208540737629,-0.4382781982421875,-0.38055419921875,-0.8328704833984375
1,-2.2277064323425293,-0.36526957154273987,0.20983073115348816,-0.4779052734375,-0.30548095703125,-0.90167236328125
1.02,-1.998082160949707,0.04929537698626518,0.30159899592399597,-0.4488372802734375,-0.285614013671875,-0.82177734375
1.04,-1.6323108673095703,0.14665254950523376,0.24513252079486847,-0.47576904296875,-0.28466796875,-0.852447509765625
