timestamp,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z
0,-0.0009693906176835299,0.0007062703371047974,0.0013177321525290608,0.00213623046875,-0.0150299072265625,-1.0022430419921875
0.02,-0.0016876452136784792,0.004545749630779028,0.0006420881254598498,0.00213623046875,-0.0150299072265625,-1.0022430419921875
0.04,0.0006500775925815105,0.0036077843979001045,-0.0003195793251506984,0.0021820068359375,-0.01611328125,-0.9986724853515625
0.06,0.0020040287636220455,0.0035270904190838337,-0.0008362325606867671,0.0017852783203125,-0.01470947265625,-1.001007080078125
0.08,0.0035987296141684055,0.004745486658066511,-0.00155262288171798,0.0017852783203125,-0.01470947265625,-1.001007080078125
0.1,0.004567055031657219,0.005058940965682268,-0.0009472863748669624,0.003387451171875,-0.0146636962890625,-1.0003662109375
0.12,0.000743820914067328,0.0013366405619308352,0.0003158508916385472,0.002471923828125,-0.0153656005859375,-1.000244140625
0.14,0.0010641991393640637,0.00395585922524333,0.00012010856153210625,0.0028533935546875,-0.0154571533203125,-1.000518798828125
0.16,0.001689775730483234,0.0027326694689691067,0.0016133430181071162,0.0018310546875,-0.0157928466796875,-1.0012664794921875
0.18,-0.0002894856152124703,0.004334294702857733,-0.0027949875220656395,0.0024566650390625,-0.01483154296875,-0.99920654296875
0.2,-0.00010972223390126601,0.005163869354873896,0.0032085764687508345,0.0020904541015625,-0.0146942138671875,-1.0002899169921875
0.22,0.0000900148443179205,0.0059684100560843945,-0.0005789712304249406,0.001983642578125,-0.0162811279296875,-1.0000152587890625
0.24,0.0024471788201481104,0.0037763623986393213,0.0016202671686187387,0.001983642578125,-0.0162811279296875,-1.0000152587890625
0.26,0.002320678671821952,0.0034048515371978283,-0.00039840888348408043,0.001495361328125,-0.014801025390625,-1.00042724609375
0.28,0.0014354437589645386,0.0037356161046773195,0.00011424961121520028,0.0032501220703125,-0.01611328125,-1.001373291015625
0.3,0.001930525409989059,0.0044083306565880775,0.0004644552827812731,0.00262451171875,-0.0138397216796875,-1.0003204345703125
0.32,0.0039039277471601963,0.004308728501200676,-0.0006764429272152483,0.0013580322265625,-0.0159759521484375,-1.000091552734375
0.34,-0.0013235911028459668,0.004481034819036722,-0.0001853560097515583,0.0014495849609375,-0.0142059326171875,-0.9999847412109375
0.36,0.0001334243715973571,0.005818208213895559,-0.000025832661776803434,0.0014495849609375,-0.0142059326171875,-0.9999847412109375
0.38,0.0007222492713481188,0.004185690078884363,0.0003081277245655656,0.0015106201171875,-0.015167236328125,-0.9996337890625
0.4,-0.00003462109452812001,0.004919923841953278,-0.0004852279380429536,0.0026397705078125,-0.0152435302734375,-1.000946044921875
0.42,0.0001424791116733104,0.0057044909335672855,0.0005046690348535776,0.002410888671875,-0.01544189453125,-1.0006866455078125
0.44,0.0012458267156034708,0.006315952632576227,0.0008615325787104666,0.0023345947265625,-0.0147552490234375,-1.0005035400390625
0.46,0.0010295780375599861,0.0034967304673045874,0.00042504051816649735,0.002288818359375,-0.01483154296875,-1.0019073486328125
0.48,0.0009166600648313761,0.0027089675422757864,-0.00030839405371807516,0.00274658203125,-0.01470947265625,-0.99993896484375
0.5,0.0026559706311672926,0.006578007712960243,0.0011808456620201468,0.0031585693359375,-0.0154571533203125,-1.002349853515625
0.52,0.0019587550777941942,0.004246943164616823,0.00007909588020993397,0.003387451171875,-0.0143890380859375,-1.0003204345703125
0.54,-0.0006996124284341931,0.004723382648080587,-0.0014679343439638615,0.0015716552734375,-0.0154571533203125,-0.99969482421875
0.56,0.004578240215778351,0.003571032779291272,0.0014716627774760127,0.00115966796875,-0.0154266357421875,-1.0008697509765625
0.58,0.0020852552261203527,0.004763862583786249,-0.0004844290087930858,0.0015411376953125,-0.0152587890625,-1.001312255859375
0.6,0.0017214673571288586,0.004576908424496651,-0.0006476807757280767,0.0028228759765625,-0.015472412109375,-0.9990997314453125
0.62,0.0003757720405701548,0.005829127039760351,0.0006548712844960392,0.0019073486328125,-0.014984130859375,-1.0013275146484375
0.64,0.0017470336752012372,0.004040015395730734,-0.0001334243715973571,0.0013427734375,-0.0146636962890625,-1.0009002685546875
0.66,-0.0008450209861621261,0.0041542649269104,0.00045593318645842373,0.0027923583984375,-0.015380859375,-1.0001220703125
0.68,0.00005352953667170368,0.0028762139845639467,0.0005499427788890898,0.002899169921875,-0.0150299072265625,-1.0019683837890625
0.7,-0.0005203816690482199,0.004641090985387564,0.002290318487212062,0.001983642578125,-0.0140838623046875,-1.00091552734375
0.72,0.000218645524000749,0.0049588060937821865,-0.0015571502735838294,0.0025177001953125,-0.01373291015625,-1.000946044921875
0.74,0.0016636766958981752,0.0028820729348808527,-0.0001179780374513939,0.0026397705078125,-0.0151824951171875,-1.0009918212890625
0.76,-0.0001430117554264143,0.005136172287166119,-0.0014141384745016694,0.002532958984375,-0.0147705078125,-1.0006561279296875
0.78,0.0001496696495451033,0.0033694314770400524,-0.0011286477092653513,0.00286865234375,-0.0149383544921875,-0.9983978271484375
0.8,0.0008335694437846541,0.006284793838858604,0.0003153182624373585,0.003814697265625,-0.013946533203125,-1.0026397705078125
0.82,0.0009422263829037547,0.004027764778584242,-0.0005906891310587525,0.001190185546875,-0.014862060546875,-1.00048828125
0.84,0.0024431839119642973,0.002855441300198436,-0.0006474144756793976,0.0026092529296875,-0.0163116455078125,-1.0016021728515625
0.86,0.0005656554130837321,0.0052171326242387295,0.0015608787070959806,0.000701904296875,-0.016510009765625,-1.0015869140625
0.88,0.0028269453905522823,0.005123655777424574,0.0005067995516583323,0.0011749267578125,-0.015777587890625,-0.99920654296875
0.9,0.0009257147903554142,0.004804342519491911,0.00024288028362207115,0.0007781982421875,-0.0167083740234375,-0.9996795654296875
