timestamp,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z
10,-0.004581702407449484,-0.011081679724156857,-0.005591306835412979,0.0894927978515625,-0.9910125732421875,-0.0653228759765625
10.02,-0.008387093432247639,-0.0035297537688165903,0.006739661563187838,0.0872039794921875,-0.99224853515625,-0.0636444091796875
10.04,0.0018570221727713943,0.016951553523540497,0.007001183927059174,0.0895233154296875,-0.990325927734375,-0.0655364990234375
10.06,0.002040780382230878,0.014600248076021671,0.007669371087104082,0.0864410400390625,-0.9917144775390625,-0.0678558349609375
10.08,0.007450193166732788,0.010764763690531254,0.007798534352332354,0.089202880859375,-0.9918060302734375,-0.0623016357421875
10.1,0.017707889899611473,0.012695555575191975,0.005905826110392809,0.0856475830078125,-0.990325927734375,-0.068450927734375
10.12,0.01709376648068428,0.01667298562824726,0.00455826660618186,0.0883331298828125,-0.990264892578125,-0.0715789794921875
10.14,0.013520069420337677,0.01810496859252453,0.004171841777861118,0.0896148681640625,-0.9920806884765625,-0.0699462890625
10.16,0.004710865672677755,0.017538780346512794,0.0021827267482876778,0.0877838134765625,-0.9904327392578125,-0.066802978515625
10.18,0.0007989483419805765,0.004626177251338959,0.0009704558760859072,0.08642578125,-0.991790771484375,-0.0702056884765625
10.2,-0.00646801944822073,-0.027893949300050735,-0.004027498420327902,0.0874786376953125,-0.992156982421875,-0.0697784423828125
10.22,-0.004180363845080137,-0.048893507570028305,-0.0008620652370154858,0.085052490234375,-0.9927825927734375,-0.0652618408203125
10.24,-0.00301682879216969,-0.04890549182891846,-0.006647782865911722,0.09271240234375,-0.9903717041015625,-0.0667572021484375
10.26,-0.004674113821238279,-0.0510309599339962,-0.010036388412117958,0.0914459228515625,-0.993194580078125,-0.0642852783203125
10.28,0.006530337035655975,-0.020564664155244827,-0.015178952366113663,0.097259521484375,-0.98895263671875,-0.061676025390625
10.3,0.011529623530805111,0.0036274916492402554,-0.014316354878246784,0.095947265625,-0.98724365234375,-0.0654449462890625
10.32,0.013821805827319622,0.027219902724027634,-0.009409480728209019,0.0965576171875,-0.9895477294921875,-0.0617523193359375
10.34,0.011550928466022015,0.03273637592792511,-0.00875008199363947,0.0925140380859375,-0.9911956787109375,-0.0647735595703125
10.36,0.00817830115556717,0.020592626184225082,0.005651227664202452,0.0873260498046875,-0.99017333984375,-0.064788818359375
10.38,0.013224459253251553,0.021636586636304855,0.011636150069534779,0.08935546875,-0.9921112060546875,-0.06622314453125
10.4,0.00580915343016386,0.0235854871571064,0.011858790181577206,0.088592529296875,-0.9913787841796875,-0.0702362060546875
10.42,-0.0005608617211692035,0.028866801410913467,0.018924955278635025,0.0894622802734375,-0.9901580810546875,-0.064971923828125
10.44,-0.003227484878152609,0.04707217216491699,0.011234545148909092,0.0948486328125,-0.989288330078125,-0.0665283203125
10.46,-0.00945049338042736,0.043785031884908676,0.014792528003454208,0.094696044921875,-0.9907989501953125,-0.0680084228515625
10.48,-0.016696687787771225,0.03219122439622879,0.017916949465870857,0.094329833984375,-0.9881591796875,-0.0637969970703125
10.5,-0.023299729451537132,0.024285897612571716,0.018134528771042824,0.0963897705078125,-0.9888916015625,-0.064697265625
10.52,-0.024661138653755188,0.016625581309199333,0.0059572248719632626,0.099212646484375,-0.9916839599609375,-0.061248779296875
10.54,-0.017237309366464615,0.009277387522161007,-0.0054328483529388905,0.099365234375,-0.9927215576171875,-0.06146240234375
10.56,-0.006875216495245695,-0.00040293627534992993,-0.011804727837443352,0.0960693359375,-0.9901123046875,-0.0627899169921875
